grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,mw_cell_num,sub6_cell_num,nr_bandwidth,avail_cell_num,sub6_cell_num,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100
-86.1595,39.7665,212,66586,None,None,212,66836,212,67086,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,104,0.005351446,9532,104,0.010910617,35.91483385,13.44439001,10.50496,19.097728,24.80576,33.83136,45.69608,58.23264,64.86816
-86.1595,39.7665,212,66586,None,None,212,67086,212,66836,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,247,0.012709684,9532,117,0.012274444,26.94877265,11.46984455,4.984,13.424384,18.31392,24.75936,34.1488,44.09984,63.07904
-86.1595,39.7665,212,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,67,0.003447566,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,212,66836,None,None,212,67086,212,66586,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,113,0.005814552,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,216,66586,None,None,216,66836,216,5230,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,13,0.000668931,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,310,1100,310,176930,227,47090,226,47291,225,47489,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,5550,0.28558197,9532,3056,0.32060428,32.0275183,22.59387102,0.10976,2.9584,12.48984,29.2666,49.93934,64.13092,89.93088
-86.1595,39.7665,310,1100,310,176930,310,66586,310,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,18,0.000926212,9532,3,0.000314729,12.46669333,2.610838279,9.41344,9.969808,10.80436,12.19528,13.99332,15.072144,15.79136
-86.1595,39.7665,310,1100,310,176930,310,66836,310,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,291,0.014973757,9532,171,0.017939572,27.92688889,21.80814911,0.11488,0.48464,6.7772,25.09552,44.85344,59.3684,87.90216
-86.1595,39.7665,310,1100,None,None,238,56442,239,56640,237,56293,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,14,0.000720387,9532,14,0.001468737,10.79421143,7.94317653,1.85072,1.85072,1.85072,11.52352,14.09488,21.864,26.54408
-86.1595,39.7665,310,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,382,0.019656273,9532,255,0.026751993,32.95400094,22.74398699,0.11488,3.935712,14.26968,30.28888,51.62608,66.327072,101.94
-86.1595,39.7665,310,5230,None,None,310,66836,310,66586,310,1100,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,396,0.020376659,9532,154,0.016156106,26.46278234,15.20013509,3.1224,8.144,10.58304,26.192,35.77316,46.08528,62.30352
-86.1595,39.7665,310,5230,None,None,310,67086,310,66836,310,1100,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,409,0.02104559,9532,147,0.015421737,36.55025524,21.10514229,0.33856,3.41952,18.9824,40.73664,55.27964,60.449824,72.4544
-86.1595,39.7665,310,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,8,0.00041165,9532,6,0.000629459,46.52704,0,46.52704,46.52704,46.52704,46.52704,46.52704,46.52704,46.52704
-86.1595,39.7665,310,67086,310,176930,310,66836,310,1100,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,19,0.000977668,9532,16,0.001678556,11.810325,8.175632362,0.11488,0.11488,4.16792,15.67808,15.67808,15.67808,30.6756
-86.1595,39.7665,310,67086,None,None,227,47090,225,47489,226,47291,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,13,0.000668931,9532,6,0.000629459,45.10656,22.30012395,0.312,23.41952,46.52704,46.52704,54.1729,65.37312,74.02472
-86.1595,39.7665,388,1100,310,176930,388,66586,388,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,95,0.00488834,9532,62,0.006504406,9.445126452,6.11739089,0.16936,2.10392,5.8504,8.00128,13.73144,17.9304,25.47736
-86.1595,39.7665,388,1100,405,176930,388,66586,388,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,142,0.007306782,9532,73,0.007658414,31.91790137,19.96553706,0.18072,9.96824,10.69528,32.762,40.59808,63.102656,72.17168
-86.1595,39.7665,388,1100,407,176930,388,66586,388,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,33,0.001698055,9532,17,0.001783466,22.49059765,11.62822938,0.22368,8.01768,21.71624,21.71624,21.71624,40.607456,41.87896
-86.1595,39.7665,388,1100,59,176930,388,66586,388,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,153,0.0078728,9532,127,0.013323542,28.9554148,23.65842312,0.12096,0.802208,2.34044,26.65624,47.4764,57.623424,90.15136
-86.1595,39.7665,388,1100,None,None,388,66586,388,66836,388,5230,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,579,0.029793146,9532,349,0.036613512,22.64306728,16.37621283,0.11488,1.962816,8.78272,23.45968,33.98328,41.715296,77.91328
-86.1595,39.7665,388,1100,None,None,388,66836,388,66586,388,5230,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,781,0.040187301,9532,430,0.045111204,21.49792391,18.42054111,0.11488,0.24192,3.66292,19.65136,35.38992,45.4862,80.72504
-86.1595,39.7665,388,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,114,0.005866008,9532,11,0.001154008,0.3972,0.11370277,0.156,0.156,0.4508,0.4508,0.4508,0.4508,0.4508
-86.1595,39.7665,388,5230,None,None,388,66836,388,66586,388,1100,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,145,0.007461151,9532,83,0.008707512,24.78912771,29.23572605,0.12096,2.123904,3.36144,6.80064,45.60496,74.68344,109.40504
-86.1595,39.7665,388,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,128,0.006586395,9532,50,0.005245489,27.2138864,22.62273162,0.12096,7.9128,8.1584,18.2504,37.38762,59.01744,98.65464
-86.1595,39.7665,388,66586,407,176930,388,1100,388,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,68,0.003499022,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,1100,310,176930,120,55344,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,211,0.01085726,9532,117,0.012274444,34.90278427,22.10889584,0.11488,2.18504,18.20776,31.77848,52.30152,65.565664,82.24184
-86.1595,39.7665,407,1100,310,176930,121,55542,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,202,0.010394155,9532,100,0.010490978,30.7481896,22.30392657,0.16632,7.29784,8.36968,24.59128,48.8675,63.211224,99.41472
-86.1595,39.7665,407,1100,310,176930,122,55740,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,290,0.014922301,9532,153,0.016051196,22.65898301,17.54228218,0.13744,2.85024,10.79656,19.45216,32.90736,42.389488,73.0224
-86.1595,39.7665,407,1100,405,176930,121,56342,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,9,0.000463106,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,1100,405,176930,122,55740,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,21,0.00108058,9532,10,0.001049098,41.68076,13.83684,0.17024,41.68076,46.29304,46.29304,46.29304,46.29304,46.29304
-86.1595,39.7665,407,1100,407,176930,120,55344,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,230,0.011834928,9532,117,0.012274444,40.1952,26.19235244,0.19872,5.52864,13.65496,34.3136,62.7128,73.705008,86.19328
-86.1595,39.7665,407,1100,407,176930,121,55542,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,376,0.019347535,9532,203,0.021296685,31.60636374,21.66482539,0.10928,0.735552,9.67096,33.57384,46.11672,60.571984,89.48808
-86.1595,39.7665,407,1100,407,176930,121,56342,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,67,0.003447566,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,1100,407,176930,122,55740,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,237,0.012195122,9532,172,0.018044482,39.49118047,26.63689156,0.176,3.56072,17.92634,39.7952,64.6052,74.510832,85.81656
-86.1595,39.7665,407,1100,407,176930,122,56540,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,30,0.001543686,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,1100,59,176930,121,56342,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,5,0.000257281,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,1100,59,176930,122,55740,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,51,0.002624267,9532,47,0.00493076,22.70650553,25.57841977,0.19128,0.19464,3.0192,8.29512,48.45524,61.462816,81.07512
-86.1595,39.7665,407,1100,None,None,120,55344,121,55542,122,55740,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,31,0.001595143,9532,24,0.002517835,35.18491,23.83972003,0.11488,0.846088,14.9833,41.73308,52.26754,60.171584,87.06496
-86.1595,39.7665,407,1100,None,None,120,55344,122,55740,121,55542,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,4,0.000205825,9532,1,0.00010491,11.23336,0,11.23336,11.23336,11.23336,11.23336,11.23336,11.23336,11.23336
-86.1595,39.7665,407,1100,None,None,121,55542,120,55344,122,55740,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,16,0.000823299,9532,6,0.000629459,20.18168,10.93258356,15.29248,15.29248,15.29248,15.29248,15.29248,29.96008,44.62768
-86.1595,39.7665,407,1100,None,None,121,55542,122,55740,120,55344,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,4,0.000205825,9532,3,0.000314729,34.60122667,2.480722649,31.73496,32.244448,33.00868,34.2824,36.03436,37.085536,37.78632
-86.1595,39.7665,407,1100,None,None,121,56342,407,5230,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,10,0.000514562,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,15,0.000771843,9532,8,0.000839278,28.35589,12.06507328,6.96512,13.690384,21.28342,29.73624,37.75172,40.941992,44.31728
-86.1595,39.7665,407,5230,None,None,407,1100,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,416,0.021405784,9532,63,0.006609316,27.70464762,18.99432577,0.11488,0.704336,12.2168,22.23872,40.478,58.556992,59.01744
-86.1595,39.7665,407,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,210,0.010805804,9532,127,0.013323542,12.50245291,11.3239395,0.22976,2.04848,3.2136,7.75032,18.09272,33.100512,44.56616
-86.1595,39.7665,407,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,18,0.000926212,9532,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7665,407,67086,310,176930,407,66836,407,1100,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,2,0.000102912,9532,2,0.00020982,32.05816,0,32.05816,32.05816,32.05816,32.05816,32.05816,32.05816,32.05816
-86.1595,39.7665,407,67086,405,176930,407,66836,407,1100,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,21,0.00108058,9532,6,0.000629459,35.47085333,17.74196254,2.49016,15.93212,30.28542,37.91996,44.32498,52.56048,60.29448
-86.1595,39.7665,407,67086,407,176930,407,66836,407,1100,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,42,0.002161161,9532,5,0.000524549,27.19248,18.9882248,5.26984,5.312848,5.37736,32.05816,40.83768,47.786688,52.41936
-86.1595,39.7665,407,67086,59,176930,407,66836,407,1100,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,6,19434,92,0.004733971,9532,36,0.003776752,20.87420667,14.05020524,0.11488,4.14416,4.14416,17.31104,33.01944,38.1592,49.08672
-86.1595,39.7665,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,6,19434,883,0.045435834,9532,188,0.019723038,17.34684894,14.05967956,0.11488,0.17936,3.56672,17.12168,28.02376,35.547416,55.67672
-86.1595,39.767,127,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,38,0.003880323,1740,38,0.02183908,88.47628842,35.2765558,30.22528,37.793344,58.84184,90.4576,116.03152,131.899712,161.94944
-86.1595,39.767,211,66836,310,176930,211,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,478,0.048810375,1740,478,0.274712644,50.52314075,17.83055756,1.37312,28.659296,40.2672,48.98944,58.51752,75.093888,107.28192
-86.1595,39.767,211,66836,405,176930,211,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,67,0.006841622,1740,67,0.038505747,48.33426149,12.38236941,18.93792,35.39744,40.136,47.8512,55.73632,61.466496,92.7264
-86.1595,39.767,127,1100,231,2078331,127,52740,127,52941,127,53139,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,38,0.003880323,1740,1,0.000574713,0.43448,0,0.43448,0.43448,0.43448,0.43448,0.43448,0.43448,0.43448
-86.1595,39.767,127,66586,231,2078331,127,52941,127,52740,127,53139,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,28,0.002859185,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,233,2078331,127,52941,127,52740,127,53139,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,38,0.003880323,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,310,176930,127,1100,127,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,103,0.010517717,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,405,176930,127,1100,127,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,775,0.07913816,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,407,176930,127,1100,127,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,17,0.001735934,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,None,None,127,52740,127,53139,127,52941,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,66,0.006739508,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,None,None,127,53139,127,52740,127,52941,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,91,0.009292352,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,127,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,83,0.008475442,1740,83,0.047701149,49.61907663,11.43970204,26.12224,32.216768,41.86496,52.65568,58.3408,62.129664,75.17248
-86.1595,39.767,148,66586,310,176930,108,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,36,0.003676095,1740,36,0.020689655,18.54866667,5.861558774,6.44,11.22144,13.56072,18.11616,23.32104,25.75456,30.16128
-86.1595,39.767,148,66586,310,176930,148,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,81,0.008271214,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66586,310,176930,148,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,73,0.007454304,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66586,None,None,148,66836,148,67086,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,98,0.010007148,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66586,None,None,148,67086,148,66836,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,128,0.013070561,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,114,0.011640968,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66836,310,176930,148,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,69,0.007045849,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66836,310,176930,148,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,353,0.036046155,1740,103,0.059195402,36.37499806,26.82525296,0.11488,0.1588,12.88008,39.24392,62.55976,68.10912,84.53104
-86.1595,39.767,148,66836,405,176930,148,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,6,0.000612683,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66836,407,176930,108,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,73,0.007454304,1740,30,0.017241379,16.547,25.20271925,0.12192,0.17528,0.17528,1.048,35.33782,53.985768,78.10144
-86.1595,39.767,148,66836,407,176930,148,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,68,0.006943735,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66836,None,None,108,67086,108,66586,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,29,0.002961299,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,66836,None,None,148,66586,148,67086,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,68,0.006943735,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,148,67086,310,176930,128,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,21,0.002144389,1740,12,0.006896552,26.51728667,13.39618162,7.1984,13.67336,13.67336,26.69384,40.80876,41.16696,43.20664
-86.1595,39.767,148,67086,310,176930,128,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,3,0.000306341,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66586,310,176930,211,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,1469,0.150005106,1740,271,0.155747126,49.63868812,12.26227636,7.21152,33.3616,45.58864,52.31104,57.4024,60.66656,89.44864
-86.1595,39.767,211,66586,310,176930,211,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,1803,0.1841111,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66586,405,176930,211,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,147,0.015010722,1740,5,0.002873563,51.314944,4.37150959,48.58464,48.645824,48.7376,48.7376,50.58176,56.192576,59.93312
-86.1595,39.767,211,66586,405,176930,211,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,176,0.017972021,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66586,None,None,211,66836,211,67086,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,1,0.000102114,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66586,None,None,211,67086,211,66836,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,83,0.008475442,1740,73,0.041954023,16.12174027,15.13926532,1.20608,2.188416,4.73184,7.53536,30.08608,39.998656,58.06656
-86.1595,39.767,211,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,622,0.063514755,1740,44,0.025287356,26.33295273,5.021015188,15.99936,19.71728,23.23024,25.96352,29.64336,34.003296,37.84864
-86.1595,39.767,211,66836,231,2078331,211,66586,211,67086,None,None,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,233,0.023792505,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,231,2078331,211,67086,211,66586,None,None,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,142,0.014500153,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,233,2078331,211,66586,211,67086,None,None,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,559,0.057081589,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,310,176930,211,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,420,0.042887777,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,405,176930,211,66586,211,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,1,0.000102114,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,405,176930,211,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,157,0.016031859,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,405,176930,211,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,94,0.009598693,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,66836,None,None,211,66586,211,67086,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,7,0.000714796,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,211,67086,231,2078331,211,66836,211,66586,None,None,None,None,None,None,None,None,LTE+MW,1,0,100,2,5,9793,38,0.003880323,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,212,66836,405,176930,212,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,10,0.001021138,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,212,66836,405,176930,212,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,12,0.001225365,1740,10,0.005747126,62.566264,15.33539275,18.20184,59.441568,64.02376,65.9252,67.82664,70.68484,78.01552
-86.1595,39.767,212,66836,405,176930,405,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,11,0.001123251,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,212,66836,407,176930,212,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,2,0.000204228,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,212,66836,59,176930,212,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,7,0.000714796,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,212,66836,59,176930,405,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,45,0.004595119,1740,16,0.009195402,37.47733,26.62581824,14.20344,14.20344,14.20344,14.20344,64.02376,69.72432,76.26264
-86.1595,39.767,212,66836,None,None,212,67086,212,66586,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,4,0.000408455,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,212,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,9,0.000919024,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,310,1100,310,176930,227,47090,226,47291,225,47489,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,150,0.015317063,1740,96,0.055172414,37.99587833,22.57427599,0.22976,12.096,17.1231,27.76976,59.02998,69.8384,88.20536
-86.1595,39.767,310,1100,310,176930,310,66836,310,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,14,0.001429593,1740,8,0.004597701,30.52319,5.655531545,28.3856,28.3856,28.3856,28.3856,28.3856,33.515816,45.48632
-86.1595,39.767,310,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,9,0.000919024,1740,8,0.004597701,18.36235,11.76735341,0.16144,0.16144,9.96556,23.08452,26.74004,29.762528,32.44448
-86.1595,39.767,310,5230,None,None,310,66836,310,66586,310,1100,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,28,0.002859185,1740,11,0.006321839,41.75298182,20.18715613,13.90624,13.90624,33.45352,33.45352,59.79328,67.04344,77.57272
-86.1595,39.767,310,5230,None,None,310,67086,310,66836,310,1100,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,21,0.002144389,1740,13,0.007471264,31.66732308,13.3770811,6.64304,28.0384,28.0384,28.0384,28.0384,45.08008,67.87816
-86.1595,39.767,310,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,180,0.018380476,1740,180,0.103448276,35.63395733,17.06223984,1.6992,12.75776,23.08896,36.07424,44.85392,58.592384,79.96736
-86.1595,39.767,388,1100,310,176930,388,66586,388,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,26,0.002654958,1740,14,0.008045977,4.168337143,5.462679148,1.49112,1.49112,1.49112,1.49112,4.64886,7.90144,21.9412
-86.1595,39.767,388,66836,None,None,388,1100,388,66586,388,5230,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,7,0.000714796,1740,4,0.002298851,43.36144,38.08529554,5.302,5.302,5.302,42.36928,80.42872,82.214608,83.4052
-86.1595,39.767,407,1100,310,176930,121,56342,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,3,0.000306341,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,407,1100,407,176930,121,56342,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,2,5,9793,119,0.012151537,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.767,407,5230,None,None,407,1100,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,139,0.014193812,1740,139,0.079885057,40.0869295,13.94469384,7.22368,22.06272,30.90112,42.10624,48.94976,54.79296,83.78176
-86.1595,39.767,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,2,5,9793,3,0.000306341,1740,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7675,211,66836,310,176930,211,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2219,27,0.012167643,197,27,0.137055838,65.67036444,27.44253792,0.7824,21.27232,58.01552,72.1904,83.63776,93.341696,109.21312
-86.1595,39.7675,127,1100,310,176930,127,52740,127,52941,127,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2219,258,0.116268589,197,0,0,0,0,0,0,0,0,0,0,0
-86.1595,39.7675,148,66586,310,176930,148,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2219,139,0.062640829,197,0,0,0,0,0,0,0,0,0,0,0
