grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,mw_cell_num,sub6_cell_num,nr_bandwidth,avail_cell_num,sub6_cell_num,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100
-87.63,41.892,155,675,224,174270,None,None,155,52941,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,72,0.004073319755600814,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,224,174270,None,None,None,None,155,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,45,0.0025458248472505093,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,224,174270,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,91,0.005148223579995474,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,846,174270,155,52740,155,52941,155,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,138,0.007807196198234894,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,846,174270,155,52941,155,52740,155,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,12,0.0006788866259334691,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,846,174270,155,53139,155,52941,155,52740,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,21,0.0011880515953835709,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,933,174270,155,52740,155,52941,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,22,0.0012446254808780267,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,933,174270,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,6,0.00033944331296673454,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,967,174270,155,52740,155,52941,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,4,0.00022629554197782303,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,967,174270,155,52941,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,6,0.00033944331296673454,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,967,174270,155,53139,155,52941,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,93,0.005261371350984386,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,967,174270,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,41,0.0023195293052726863,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,None,None,155,52941,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,100,0.005657388549445576,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,None,None,155,52740,155,52941,155,53139,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,16,0.0009051821679112921,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,None,None,155,52740,155,52941,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,117,0.006619144602851324,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,None,None,155,52740,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,294,0.016632722335369995,4222,24,0.005684509711037423,27.296760000000003,2.8486481323369275,22.19488,23.685439999999996,25.361559999999997,27.16384,29.176719999999996,29.679344,33.692479999999996,
-87.63,41.892,155,675,None,None,155,52941,155,53139,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,54,0.003054989816700611,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,155,675,None,None,155,52941,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,368,0.02081918986195972,4222,78,0.018474656560871626,15.149583589743589,8.472953927674201,1.9736,5.152912,8.84588,12.83536,20.544599999999996,26.506608,36.1232,
-87.63,41.892,155,675,None,None,155,53139,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,840,0.04752206381534284,4222,370,0.0876361913784936,21.432492108108104,10.25459603558323,2.7328,9.947216,15.14496,20.81344,26.182199999999998,32.207616,75.35087999999999,
-87.63,41.892,155,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,83,0.004695632496039828,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,201,9840,None,None,201,5330,201,66686,201,67086,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,710,0.04016745870106359,4222,629,0.14898152534343914,3.29702613672496,2.0488191787164842,0.12272,1.0692799999999998,1.74928,2.8849599999999995,4.3254399999999995,5.946368000000001,11.1144,
-87.63,41.892,265,1025,None,None,265,675,265,5330,265,66686,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,500,0.02828694274722788,4222,500,0.11842728564661298,15.99479504,8.757363357126584,0.2384,5.444927999999999,8.77892,15.184399999999998,22.148159999999997,27.687824000000003,44.59664,
-87.63,41.892,265,1025,None,None,265,675,265,5330,265,67086,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,213,0.012050237610319077,4222,213,0.05045002368545713,4.665496338028169,2.0100454934154435,0.6940799999999999,1.93936,2.8539199999999996,4.5456,6.4142399999999995,7.421632000000001,9.18656,
-87.63,41.892,265,5110,None,None,265,675,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,55,0.0031115637021950668,4222,55,0.013027001421127428,32.44049163636363,6.946630035719416,19.43888,21.706272,27.802799999999998,33.04736,36.795519999999996,40.062976,47.54864,
-87.63,41.892,265,67086,224,174270,265,1025,265,66686,265,675,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,35,0.0019800859923059517,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,265,67086,224,174270,265,9840,265,66686,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,12,0.0006788866259334691,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,265,67086,None,None,265,675,265,5110,265,66686,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,18,0.0010183299389002036,4222,14,0.0033159639981051635,26.863679999999995,6.688526477705791,15.238719999999999,17.403872,23.005200000000002,26.92504,31.166520000000002,32.32736,41.39376,
-87.63,41.892,402,675,224,174270,402,52740,402,52941,402,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,1240,0.07015161801312514,4222,19,0.004500236854571293,1.389793684210526,1.857265856581461,0.1304,0.1304,0.1304,0.18583999999999998,2.6425199999999998,4.47232,4.47232,
-87.63,41.892,402,675,224,174270,402,52941,402,53139,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,566,0.03202081918986196,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,224,174270,402,53140,402,53341,402,53539,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,51,0.002885268160217244,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,224,174270,402,53341,402,53140,402,53539,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,54,0.003054989816700611,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,224,174270,402,53341,402,53140,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,21,0.0011880515953835709,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,224,174270,402,53341,402,53539,402,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,359,0.020310024892509618,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,224,174270,402,53539,402,53341,402,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,602,0.03405747906766237,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,846,174270,402,52740,402,52941,402,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,7,0.0003960171984611903,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,933,174270,402,53539,402,53341,402,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,3,0.00016972165648336727,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,None,None,402,53140,402,53341,402,53539,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,675,0.03818737270875764,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,None,None,402,52740,402,52941,402,53139,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,925,0.052330844082371576,4222,888,0.21032685930838466,14.441485675675677,3.5887825011497667,2.53088,9.391168,12.45632,15.09184,16.939719999999998,18.493472,23.19456,
-87.63,41.892,402,675,None,None,402,53140,402,53341,402,53539,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,3862,0.21848834577958814,4222,992,0.23495973472288015,24.809000483870967,11.355181677149456,6.7232,13.365888,16.56276,21.22992,31.917759999999998,43.57828799999999,61.868959999999994,
-87.63,41.892,402,675,None,None,402,53140,402,53341,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,114,0.006449422946367957,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,24,0.0013577732518669382,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,224,174270,402,52740,402,52941,402,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,7,0.0003960171984611903,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,224,174270,402,53140,402,53341,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,95,0.005374519121973297,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,224,174270,402,53140,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,245,0.013860601946141662,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,224,174270,402,53539,402,53341,402,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,238,0.013464584747680471,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,224,174270,None,None,None,None,402,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,127,0.0071848834577958815,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,224,174270,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,82,0.004639058610545373,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,846,174270,402,53539,402,53341,402,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,105,0.005940257976917855,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,967,174270,402,53140,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,16,0.0009051821679112921,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,402,66686,None,None,402,53140,402,53341,402,53539,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,1560,0.08825526137135098,4222,38,0.009000473709142587,45.5564,7.758638628690636,11.092319999999999,39.065568,41.68676,45.68656,50.879639999999995,53.39627200000001,57.27632,
-87.63,41.892,402,66686,None,None,402,53140,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,17676,45,0.0025458248472505093,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.892,491,66686,846,174270,491,53341,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,17676,30,0.0016972165648336728,4222,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8925,12,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,1,326,42,0.12883435582822086,45,42,0.9333333333333333,4.290748571428572,2.3134472364649863,1.04816,1.735696,3.0659199999999998,3.8329199999999997,5.018519999999999,6.854191999999999,11.83944,
-87.63,41.8925,155,675,None,None,155,52740,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,1,326,32,0.09815950920245399,45,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8925,265,5110,None,None,265,675,265,66686,265,67086,None,None,None,None,None,None,LTE,0,0,0,0,1,326,3,0.009202453987730062,45,3,0.06666666666666667,1.4512,0.17891706235012914,1.19872,1.271584,1.3808799999999999,1.56304,1.57744,1.58608,1.59184,
-87.63,41.8925,402,675,None,None,402,53140,402,53341,402,53539,None,None,None,None,None,None,LTE,0,0,0,0,1,326,59,0.18098159509202455,45,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8925,402,66686,224,174270,402,53140,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,326,54,0.1656441717791411,45,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8925,402,66686,None,None,402,53140,402,53341,402,53539,None,None,None,None,None,None,LTE,0,0,0,0,1,326,136,0.4171779141104294,45,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.893,44,675,846,174270,44,1025,44,66686,44,67086,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,1805,32,0.01772853185595568,797,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.893,44,675,846,174270,44,1025,44,9820,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,1805,49,0.027146814404432132,797,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.893,44,675,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,1,1805,38,0.021052631578947368,797,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.893,44,675,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,1,1805,661,0.36620498614958447,797,40,0.050188205771643665,29.1469,13.685326812316905,0.62352,13.043071999999999,19.95364,29.45912,38.863879999999995,46.240624000000004,54.681599999999996,
-87.63,41.893,44,66686,None,None,44,675,44,5330,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,1,1805,757,0.4193905817174515,797,757,0.9498117942283564,61.40722050198149,27.698705815672003,0.6729599999999999,24.432672,39.75312,61.58672,81.17711999999999,98.16255999999998,134.51327999999998,
-87.63,41.893,44,67086,None,None,44,675,44,5110,44,66686,None,None,None,None,None,None,LTE,0,0,0,0,1,1805,153,0.08476454293628809,797,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.893,44,67086,None,None,44,675,44,5330,44,66686,None,None,None,None,None,None,LTE,0,0,0,0,1,1805,47,0.0260387811634349,797,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.893,44,67086,None,None,44,675,44,9820,44,66686,None,None,None,None,None,None,LTE,0,0,0,0,1,1805,68,0.037673130193905814,797,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8935,44,675,846,174270,44,1025,44,67086,44,66686,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,833,38,0.04561824729891957,751,38,0.05059920106524634,8.278543157894738,3.1770450866059283,0.8238399999999999,4.243072,5.9862400000000004,8.33808,11.11744,12.208672,13.47232,
-87.63,41.8935,44,675,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,1,833,486,0.5834333733493398,751,486,0.6471371504660453,14.096797860082305,7.9772315786501204,0.24544,5.24384,7.477,11.767759999999999,20.636999999999997,25.91912,39.33264,
-87.63,41.8935,44,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,1,833,134,0.1608643457382953,751,134,0.17842876165113183,14.331759999999997,4.969670184423335,1.8820799999999998,7.526911999999999,10.67408,14.440639999999998,17.971559999999997,20.955376,24.536479999999997,
-87.63,41.8935,44,67086,None,None,44,675,44,5110,44,66686,None,None,None,None,None,None,LTE,0,0,0,0,1,833,63,0.07563025210084033,751,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8935,354,66686,846,174270,354,1025,354,67086,354,675,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,833,31,0.03721488595438175,751,31,0.041278295605858856,6.79826064516129,2.4548972590418514,0.2384,4.658399999999999,5.6256,6.62096,8.47336,9.004,13.266079999999999,
-87.63,41.8935,491,675,846,174270,491,52941,491,52740,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,833,3,0.003601440576230492,751,3,0.0039946737683089215,2.36544,0.2104086994399234,2.1244799999999997,2.1665279999999996,2.2295999999999996,2.33472,2.48592,2.57664,2.63712,
-87.63,41.8935,491,675,None,None,491,53140,491,53341,491,53539,None,None,None,None,None,None,LTE,0,0,0,0,1,833,19,0.022809123649459785,751,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8935,491,66686,846,174270,491,52941,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,1,833,59,0.07082833133253301,751,59,0.07856191744340879,3.295679999999999,1.2417536427739493,0.8238399999999999,1.8864,2.45744,3.1092799999999996,4.167999999999999,4.7624,6.8664,
-87.63,41.894,44,675,846,174270,44,1025,44,66686,44,67086,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,175,0.03856324371970031,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,44,675,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,162,0.035698545614808286,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,44,9820,846,174270,44,1025,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,126,0.027765535478184222,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,44,9820,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,949,0.20912296165711766,1667,401,0.24055188962207558,24.13572009975063,10.033959491275743,1.18976,9.820799999999998,16.991039999999998,24.266879999999997,31.4472,36.09456,49.5136,
-87.63,41.894,44,9820,None,None,44,5330,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,124,0.027324812692816218,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,44,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,62,0.013662406346408109,1667,62,0.03719256148770246,12.376056774193547,4.441107753154057,3.34064,5.245455999999999,9.880399999999998,12.8768,15.37048,17.143423999999996,24.918719999999997,
-87.63,41.894,44,66686,None,None,44,675,44,5330,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,1057,0.23292199206698985,1667,1057,0.6340731853629274,12.943504862819298,8.420004593222039,0.11567999999999999,4.232736,6.3936,11.022879999999999,17.323999999999998,25.500735999999996,43.128,
-87.63,41.894,44,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,20,0.004407227853680035,1667,20,0.01199760047990402,6.930079999999999,2.307476077241105,3.48048,4.728416,5.24688,5.867519999999999,8.2752,10.712655999999999,11.155679999999998,
-87.63,41.894,44,67086,846,174270,44,1025,44,66686,44,675,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,226,0.049801674746584396,1667,6,0.003599280143971206,0.27340000000000003,0.15392566690884704,0.14912,0.15267999999999998,0.17798,0.2432,0.2432,0.42432,0.60544,
-87.63,41.894,44,67086,846,174270,44,1025,44,66686,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,406,0.08946672542970471,1667,11,0.0065986802639472104,0.29426909090909087,0.15980049479127778,0.13792,0.14912,0.2432,0.2432,0.2432,0.62376,0.62376,
-87.63,41.894,44,67086,None,None,44,675,44,5110,44,66686,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,613,0.13508153371529308,1667,39,0.023395320935812838,5.815158974358974,1.9825972608441282,2.5801600000000002,3.5813759999999997,4.3098399999999994,5.27904,6.5792,8.734399999999999,10.45552,
-87.63,41.894,44,67086,None,None,44,675,44,9820,44,66686,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,119,0.02622300572939621,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,156,675,None,None,156,5330,156,9820,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,28,0.00617011899515205,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,280,66686,None,None,280,52740,280,52941,280,53139,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,27,0.005949757602468048,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,354,675,None,None,354,5330,354,66686,354,67086,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,53,0.011679153812252093,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,354,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,8,0.0017628911414720142,1667,8,0.004799040191961607,4.29514,1.4107080342863294,1.4827199999999998,2.733984,3.94392,4.30432,4.934279999999999,6.151199999999999,6.151199999999999,
-87.63,41.894,491,675,846,174270,491,53539,491,53341,491,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,11,0.0024239753195240193,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,491,675,None,None,491,53140,491,53341,491,53539,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,95,0.020934332304980166,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,491,66686,846,174270,491,52740,491,52941,491,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,63,0.013882767739092111,1667,63,0.03779244151169766,3.487088253968255,1.8127091478397825,0.24639999999999998,1.162624,1.7194399999999999,3.6595199999999997,5.10904,5.827871999999999,7.35728,
-87.63,41.894,491,66686,846,174270,491,53539,491,53341,491,53140,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,4538,200,0.044072278536800354,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.894,491,66686,None,None,491,53140,491,53341,491,53539,None,None,None,None,None,None,LTE,0,0,0,0,3,4538,14,0.003085059497576025,1667,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,156,9820,492,174270,156,1025,156,675,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,216,0.08866995073891626,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,156,9820,492,174270,156,1025,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,105,0.04310344827586207,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,156,67086,492,174270,156,1025,156,66686,156,675,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,391,0.16050903119868637,956,171,0.1788702928870293,24.2399934502924,11.037373296650486,0.35408,6.431839999999999,18.261519999999997,24.9992,32.595439999999996,37.629599999999996,46.33488,
-87.63,41.8945,156,67086,None,None,156,675,156,5330,156,66686,None,None,None,None,None,None,LTE,0,0,0,0,3,2436,320,0.13136288998357964,956,36,0.03765690376569038,23.50068,5.255856898762242,13.47936,15.76984,20.31084,23.141759999999998,28.05672,29.923199999999994,33.69743999999999,
-87.63,41.8945,280,675,492,174270,280,52941,280,52740,280,53139,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,38,0.015599343185550082,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,280,675,492,174270,280,52941,280,53139,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,224,0.09195402298850575,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,280,675,492,174270,280,66686,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,79,0.032430213464696225,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,280,675,None,None,280,52740,280,52941,280,53139,None,None,None,None,None,None,LTE,0,0,0,0,3,2436,370,0.15188834154351397,956,329,0.34414225941422594,44.75171720364742,20.59154610505953,5.59216,19.021152,25.4096,44.7968,62.2456,72.32416,88.32319999999999,
-87.63,41.8945,280,66686,492,174270,280,52941,280,53139,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,52,0.021346469622331693,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,280,66686,492,174270,280,675,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,4,0.0016420361247947454,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,280,66686,492,174270,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,2436,3,0.0012315270935960591,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8945,280,66686,None,None,280,52740,280,52941,280,53139,None,None,None,None,None,None,LTE,0,0,0,0,3,2436,463,0.19006568144499178,956,420,0.4393305439330544,49.50754666666667,20.04511162199591,7.45696,24.558400000000002,30.17744,52.209999999999994,66.11816,74.8792,97.49119999999999,
-87.63,41.8945,332,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,2436,171,0.07019704433497537,956,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8955,44,9820,None,None,44,5330,44,66686,44,67086,None,None,None,None,None,None,LTE,0,0,0,0,4,6594,130,0.019714892326357293,1931,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8955,156,675,492,174270,156,1025,156,9820,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,6594,33,0.005004549590536852,1931,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8955,156,675,893,174270,156,1025,156,67086,156,66686,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,6594,37,0.005611161662117076,1931,3,0.0015535991714137752,1.33216,0.2464125711078881,0.9836799999999999,1.0882239999999999,1.24504,1.5064,1.5064,1.5064,1.5064,
-87.63,41.8955,156,675,None,None,156,5330,156,66686,156,67086,None,None,None,None,None,None,LTE,0,0,0,0,4,6594,35,0.005307855626326964,1931,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8955,156,9820,893,174270,156,1025,156,675,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,6594,32,0.004852896572641796,1931,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8955,156,9820,893,174270,156,1025,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,6594,357,0.054140127388535034,1931,1,0.0005178663904712584,0.55272,0.0,0.55272,0.55272,0.55272,0.55272,0.55272,0.55272,0.55272,
-87.63,41.8955,156,66686,None,None,156,675,156,5330,156,67086,None,None,None,None,None,None,LTE,0,0,0,0,4,6594,2,0.00030330603579011223,1931,0,0.0,0,0,0,0,0,0,0,0,0,
-87.63,41.8955,156,67086,893,174270,156,1025,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,6594,2,0.00030330603579011223,1931,2,0.0010357327809425167,1.9574399999999998,1.2563199999999999,0.7011199999999999,0.9523839999999999,1.3292799999999998,1.9574399999999998,2.5855999999999995,2.962496,3.2137599999999997,
